Year,Month,Day,Days_to_expire,Source,Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2014,2,19,232,CFE_G14_VX.csv,07/02/2013,G (Feb 14),21.7,22.0,21.59,21.95,21.95,0.15,145.0,0.0,2704.0
2014,2,19,231,CFE_G14_VX.csv,07/03/2013,G (Feb 14),21.95,22.1,21.75,21.95,21.95,0.0,240.0,0.0,2747.0
2014,2,19,229,CFE_G14_VX.csv,07/05/2013,G (Feb 14),21.7,21.85,21.5,21.5,21.5,-0.45,191.0,0.0,2739.0
2014,2,19,226,CFE_G14_VX.csv,07/08/2013,G (Feb 14),21.4,21.45,20.93,20.93,20.95,-0.55,284.0,0.0,2753.0
2014,2,19,225,CFE_G14_VX.csv,07/09/2013,G (Feb 14),20.75,20.85,20.5,20.77,20.75,-0.2,449.0,0.0,2740.0
2014,2,19,224,CFE_G14_VX.csv,07/10/2013,G (Feb 14),20.7,20.7,20.45,20.45,20.5,-0.25,397.0,0.0,2884.0
2014,2,19,223,CFE_G14_VX.csv,07/11/2013,G (Feb 14),20.25,20.31,19.95,20.25,20.25,-0.25,486.0,0.0,3053.0
2014,2,19,222,CFE_G14_VX.csv,07/12/2013,G (Feb 14),20.1,20.37,20.0,20.36,20.35,0.1,381.0,0.0,3074.0
2014,2,19,219,CFE_G14_VX.csv,07/15/2013,G (Feb 14),20.25,20.3,19.94,20.05,20.05,-0.3,207.0,0.0,3070.0
2014,2,19,218,CFE_G14_VX.csv,07/16/2013,G (Feb 14),19.99,20.5,19.9,20.45,20.45,0.4,628.0,0.0,3104.0
2014,2,19,217,CFE_G14_VX.csv,07/17/2013,G (Feb 14),20.3,20.36,20.05,20.13,20.15,-0.3,933.0,0.0,3271.0
2014,2,19,216,CFE_G14_VX.csv,07/18/2013,G (Feb 14),20.1,20.15,19.85,20.07,20.1,-0.05,1216.0,3.0,3711.0
2014,2,19,215,CFE_G14_VX.csv,07/19/2013,G (Feb 14),20.1,20.18,19.95,20.02,20.05,-0.05,1644.0,0.0,3852.0
2014,2,19,212,CFE_G14_VX.csv,07/22/2013,G (Feb 14),20.15,20.15,19.75,19.86,19.9,-0.15,1233.0,0.0,4249.0
2014,2,19,211,CFE_G14_VX.csv,07/23/2013,G (Feb 14),19.8,19.92,19.65,19.67,19.7,-0.2,1736.0,0.0,4652.0
2014,2,19,210,CFE_G14_VX.csv,07/24/2013,G (Feb 14),19.65,19.87,19.65,19.72,19.75,0.05,1957.0,2.0,4803.0
2014,2,19,209,CFE_G14_VX.csv,07/25/2013,G (Feb 14),19.84,19.9,19.49,19.51,19.55,-0.2,2127.0,0.0,5533.0
2014,2,19,208,CFE_G14_VX.csv,07/26/2013,G (Feb 14),19.6,19.78,19.4,19.46,19.5,-0.05,1607.0,0.0,5692.0
2014,2,19,205,CFE_G14_VX.csv,07/29/2013,G (Feb 14),19.5,19.65,19.4,19.43,19.45,-0.05,1618.0,12.0,6213.0
2014,2,19,204,CFE_G14_VX.csv,07/30/2013,G (Feb 14),19.4,19.47,19.18,19.22,19.25,-0.2,1826.0,0.0,6841.0
2014,2,19,203,CFE_G14_VX.csv,07/31/2013,G (Feb 14),19.23,19.26,18.8,18.87,18.9,-0.35,3227.0,0.0,7610.0
2014,2,19,202,CFE_G14_VX.csv,08/01/2013,G (Feb 14),18.65,18.74,18.55,18.68,18.7,-0.2,2270.0,0.0,8111.0
2014,2,19,201,CFE_G14_VX.csv,08/02/2013,G (Feb 14),18.65,18.67,18.4,18.42,18.45,-0.25,1302.0,28.0,8333.0
2014,2,19,198,CFE_G14_VX.csv,08/05/2013,G (Feb 14),18.4,18.41,18.23,18.27,18.3,-0.15,2121.0,0.0,8798.0
2014,2,19,197,CFE_G14_VX.csv,08/06/2013,G (Feb 14),18.3,18.65,18.2,18.57,18.6,0.3,2702.0,13.0,9399.0
2014,2,19,196,CFE_G14_VX.csv,08/07/2013,G (Feb 14),18.6,18.8,18.5,18.58,18.6,0.0,2043.0,0.0,9579.0
2014,2,19,195,CFE_G14_VX.csv,08/08/2013,G (Feb 14),18.43,18.55,18.25,18.43,18.45,-0.15,1801.0,0.0,9916.0
2014,2,19,194,CFE_G14_VX.csv,08/09/2013,G (Feb 14),18.4,18.65,18.32,18.64,18.65,0.2,1274.0,16.0,10346.0
2014,2,19,191,CFE_G14_VX.csv,08/12/2013,G (Feb 14),18.65,18.8,18.48,18.57,18.6,-0.05,1248.0,0.0,10706.0
2014,2,19,190,CFE_G14_VX.csv,08/13/2013,G (Feb 14),18.49,18.85,18.45,18.77,18.8,0.2,3095.0,0.0,11162.0
2014,2,19,189,CFE_G14_VX.csv,08/14/2013,G (Feb 14),18.75,19.0,18.65,18.98,19.0,0.2,2507.0,0.0,11699.0
2014,2,19,188,CFE_G14_VX.csv,08/15/2013,G (Feb 14),19.1,19.45,19.02,19.39,19.4,0.4,3609.0,47.0,12100.0
2014,2,19,187,CFE_G14_VX.csv,08/16/2013,G (Feb 14),19.32,19.4,18.85,19.27,19.3,-0.1,4623.0,0.0,13605.0
2014,2,19,184,CFE_G14_VX.csv,08/19/2013,G (Feb 14),19.25,19.5,19.15,19.48,19.5,0.2,2615.0,31.0,13802.0
2014,2,19,183,CFE_G14_VX.csv,08/20/2013,G (Feb 14),19.45,19.5,18.75,19.19,19.2,-0.3,3614.0,0.0,14466.0
2014,2,19,182,CFE_G14_VX.csv,08/21/2013,G (Feb 14),19.2,19.46,18.67,19.17,19.2,0.0,5343.0,0.0,14967.0
2014,2,19,181,CFE_G14_VX.csv,08/22/2013,G (Feb 14),19.05,19.05,18.6,18.62,18.65,-0.55,3459.0,0.0,15313.0
2014,2,19,180,CFE_G14_VX.csv,08/23/2013,G (Feb 14),18.58,18.7,18.45,18.54,18.55,-0.1,3714.0,0.0,15229.0
2014,2,19,177,CFE_G14_VX.csv,08/26/2013,G (Feb 14),18.54,19.0,18.25,18.89,18.9,0.35,4127.0,0.0,15244.0
2014,2,19,176,CFE_G14_VX.csv,08/27/2013,G (Feb 14),18.95,19.75,18.95,19.75,19.8,0.9,5589.0,77.0,15803.0
2014,2,19,175,CFE_G14_VX.csv,08/28/2013,G (Feb 14),19.75,19.9,19.3,19.79,19.8,0.0,4453.0,0.0,16050.0
2014,2,19,174,CFE_G14_VX.csv,08/29/2013,G (Feb 14),19.6,19.98,19.47,19.92,19.95,0.15,4242.0,0.0,16606.0
2014,2,19,173,CFE_G14_VX.csv,08/30/2013,G (Feb 14),19.82,20.2,19.78,19.96,20.0,0.05,4457.0,0.0,17244.0
2014,2,19,169,CFE_G14_VX.csv,09/03/2013,G (Feb 14),19.75,19.8,19.32,19.56,19.6,-0.4,4587.0,42.0,17086.0
2014,2,19,168,CFE_G14_VX.csv,09/04/2013,G (Feb 14),19.55,19.7,19.39,19.48,19.5,-0.1,5793.0,0.0,16998.0
2014,2,19,167,CFE_G14_VX.csv,09/05/2013,G (Feb 14),19.45,19.62,19.35,19.49,19.5,0.0,2965.0,0.0,17179.0
2014,2,19,166,CFE_G14_VX.csv,09/06/2013,G (Feb 14),19.42,20.01,19.2,19.57,19.6,0.1,5197.0,0.0,17743.0
2014,2,19,163,CFE_G14_VX.csv,09/09/2013,G (Feb 14),19.52,19.55,19.0,19.01,19.05,-0.55,4962.0,129.0,18636.0
2014,2,19,162,CFE_G14_VX.csv,09/10/2013,G (Feb 14),18.85,18.85,18.65,18.77,18.8,-0.25,3973.0,126.0,19189.0
2014,2,19,161,CFE_G14_VX.csv,09/11/2013,G (Feb 14),18.75,18.75,18.35,18.41,18.45,-0.35,5103.0,0.0,19904.0
2014,2,19,160,CFE_G14_VX.csv,09/12/2013,G (Feb 14),18.35,18.7,18.23,18.48,18.5,0.05,3559.0,84.0,19743.0
2014,2,19,159,CFE_G14_VX.csv,09/13/2013,G (Feb 14),18.45,18.65,18.25,18.45,18.5,0.0,4356.0,42.0,20822.0
2014,2,19,156,CFE_G14_VX.csv,09/16/2013,G (Feb 14),18.2,18.36,18.0,18.21,18.25,-0.25,3641.0,0.0,20731.0
2014,2,19,155,CFE_G14_VX.csv,09/17/2013,G (Feb 14),18.21,18.21,18.0,18.11,18.15,-0.1,3244.0,45.0,21504.0
2014,2,19,154,CFE_G14_VX.csv,09/18/2013,G (Feb 14),18.07,18.25,17.65,17.72,17.75,-0.4,6669.0,21.0,22357.0
2014,2,19,153,CFE_G14_VX.csv,09/19/2013,G (Feb 14),17.7,18.02,17.55,17.8,17.8,0.05,7970.0,41.0,23001.0
2014,2,19,152,CFE_G14_VX.csv,09/20/2013,G (Feb 14),17.85,18.35,17.85,18.27,18.3,0.5,14224.0,41.0,22578.0
2014,2,19,149,CFE_G14_VX.csv,09/23/2013,G (Feb 14),18.3,18.55,18.13,18.44,18.45,0.15,6126.0,0.0,23217.0
2014,2,19,148,CFE_G14_VX.csv,09/24/2013,G (Feb 14),18.43,18.46,18.1,18.32,18.35,-0.1,5527.0,41.0,23985.0
2014,2,19,147,CFE_G14_VX.csv,09/25/2013,G (Feb 14),18.36,18.5,18.2,18.3,18.35,0.0,5076.0,0.0,24435.0
2014,2,19,146,CFE_G14_VX.csv,09/26/2013,G (Feb 14),18.3,18.3,18.04,18.08,18.1,-0.25,4106.0,31.0,24717.0
2014,2,19,145,CFE_G14_VX.csv,09/27/2013,G (Feb 14),18.2,18.43,18.1,18.34,18.35,0.25,6585.0,0.0,25752.0
2014,2,19,142,CFE_G14_VX.csv,09/30/2013,G (Feb 14),18.65,18.8,18.4,18.64,18.65,0.3,8810.0,0.0,25908.0
2014,2,19,141,CFE_G14_VX.csv,10/01/2013,G (Feb 14),18.55,18.64,18.22,18.33,18.35,-0.3,8705.0,0.0,26782.0
2014,2,19,140,CFE_G14_VX.csv,10/02/2013,G (Feb 14),18.45,18.66,18.35,18.58,18.6,0.25,7184.0,0.0,25757.0
2014,2,19,139,CFE_G14_VX.csv,10/03/2013,G (Feb 14),18.58,19.09,18.55,18.8,18.85,0.25,11388.0,141.0,25901.0
2014,2,19,138,CFE_G14_VX.csv,10/04/2013,G (Feb 14),18.75,19.05,18.55,18.67,18.7,-0.15,8555.0,0.0,26481.0
2014,2,19,135,CFE_G14_VX.csv,10/07/2013,G (Feb 14),18.95,19.37,18.83,19.25,19.25,0.55,9264.0,51.0,26522.0
2014,2,19,134,CFE_G14_VX.csv,10/08/2013,G (Feb 14),19.2,19.95,19.19,19.94,19.95,0.7,17231.0,0.0,27493.0
2014,2,19,133,CFE_G14_VX.csv,10/09/2013,G (Feb 14),19.8,20.13,19.39,19.83,19.85,-0.1,16927.0,0.0,29350.0
2014,2,19,132,CFE_G14_VX.csv,10/10/2013,G (Feb 14),19.7,19.75,18.63,18.76,18.8,-1.05,13557.0,0.0,30109.0
2014,2,19,131,CFE_G14_VX.csv,10/11/2013,G (Feb 14),18.8,18.8,18.05,18.24,18.25,-0.55,12222.0,349.0,28805.0
2014,2,19,128,CFE_G14_VX.csv,10/14/2013,G (Feb 14),18.7,18.84,18.15,18.34,18.35,0.1,11330.0,0.0,27150.0
2014,2,19,127,CFE_G14_VX.csv,10/15/2013,G (Feb 14),18.35,18.87,18.2,18.66,18.65,0.3,15274.0,51.0,27133.0
2014,2,19,126,CFE_G14_VX.csv,10/16/2013,G (Feb 14),18.55,18.6,17.8,18.01,18.05,-0.6,15440.0,49.0,27334.0
2014,2,19,125,CFE_G14_VX.csv,10/17/2013,G (Feb 14),18.1,18.18,17.45,17.51,17.5,-0.55,17459.0,37.0,28810.0
2014,2,19,124,CFE_G14_VX.csv,10/18/2013,G (Feb 14),17.4,17.65,17.13,17.29,17.3,-0.2,14815.0,0.0,29967.0
2014,2,19,121,CFE_G14_VX.csv,10/21/2013,G (Feb 14),17.3,17.41,16.95,17.27,17.3,0.0,9618.0,51.0,29501.0
2014,2,19,120,CFE_G14_VX.csv,10/22/2013,G (Feb 14),17.28,17.45,16.99,17.42,17.45,0.15,9929.0,65.0,29092.0
2014,2,19,119,CFE_G14_VX.csv,10/23/2013,G (Feb 14),17.55,17.82,17.48,17.58,17.6,0.15,11467.0,0.0,30305.0
2014,2,19,118,CFE_G14_VX.csv,10/24/2013,G (Feb 14),17.5,17.62,17.35,17.44,17.45,-0.15,7257.0,0.0,30625.0
2014,2,19,117,CFE_G14_VX.csv,10/25/2013,G (Feb 14),17.4,17.6,17.38,17.52,17.55,0.1,4731.0,21.0,30686.0
2014,2,19,114,CFE_G14_VX.csv,10/28/2013,G (Feb 14),17.48,17.76,17.48,17.62,17.65,0.1,8096.0,0.0,31983.0
2014,2,19,113,CFE_G14_VX.csv,10/29/2013,G (Feb 14),17.65,17.77,17.57,17.65,17.7,0.05,8008.0,24.0,34264.0
2014,2,19,112,CFE_G14_VX.csv,10/30/2013,G (Feb 14),17.62,17.89,17.5,17.66,17.7,0.0,15356.0,0.0,33946.0
2014,2,19,111,CFE_G14_VX.csv,10/31/2013,G (Feb 14),17.7,17.76,17.49,17.68,17.7,0.0,6480.0,0.0,35010.0
2014,2,19,110,CFE_G14_VX.csv,11/01/2013,G (Feb 14),17.71,17.85,17.55,17.76,17.8,0.1,6320.0,0.0,35526.0
2014,2,19,107,CFE_G14_VX.csv,11/04/2013,G (Feb 14),17.7,17.78,17.4,17.43,17.45,-0.35,6736.0,18.0,35796.0
2014,2,19,106,CFE_G14_VX.csv,11/05/2013,G (Feb 14),17.4,17.59,17.38,17.52,17.55,0.1,8025.0,0.0,35097.0
2014,2,19,105,CFE_G14_VX.csv,11/06/2013,G (Feb 14),17.53,17.55,17.25,17.31,17.35,-0.2,6104.0,11.0,35680.0
2014,2,19,104,CFE_G14_VX.csv,11/07/2013,G (Feb 14),17.3,17.77,17.15,17.61,17.65,0.3,11984.0,13.0,36097.0
2014,2,19,103,CFE_G14_VX.csv,11/08/2013,G (Feb 14),17.6,17.76,17.15,17.27,17.3,-0.35,9017.0,0.0,35809.0
2014,2,19,100,CFE_G14_VX.csv,11/11/2013,G (Feb 14),17.28,17.45,17.2,17.4,17.4,0.1,9160.0,0.0,36620.0
2014,2,19,99,CFE_G14_VX.csv,11/12/2013,G (Feb 14),17.38,17.5,17.32,17.41,17.45,0.05,7422.0,22.0,36669.0
2014,2,19,98,CFE_G14_VX.csv,11/13/2013,G (Feb 14),17.5,17.67,17.4,17.46,17.5,0.05,13529.0,10.0,37295.0
2014,2,19,97,CFE_G14_VX.csv,11/14/2013,G (Feb 14),17.5,17.56,17.35,17.53,17.55,0.05,6914.0,0.0,36738.0
2014,2,19,96,CFE_G14_VX.csv,11/15/2013,G (Feb 14),17.52,17.55,17.4,17.43,17.45,-0.1,12201.0,0.0,39290.0
2014,2,19,93,CFE_G14_VX.csv,11/18/2013,G (Feb 14),17.4,17.5,17.25,17.35,17.4,-0.05,11370.0,9.0,39523.0
2014,2,19,92,CFE_G14_VX.csv,11/19/2013,G (Feb 14),17.36,17.6,17.25,17.52,17.55,0.15,15804.0,2.0,41429.0
2014,2,19,91,CFE_G14_VX.csv,11/20/2013,G (Feb 14),17.53,17.7,17.1,17.1,17.15,-0.4,23011.0,0.0,43841.0
2014,2,19,90,CFE_G14_VX.csv,11/21/2013,G (Feb 14),17.1,17.16,16.65,16.66,16.7,-0.45,11021.0,0.0,44815.0
2014,2,19,89,CFE_G14_VX.csv,11/22/2013,G (Feb 14),16.67,16.86,16.39,16.42,16.45,-0.25,12662.0,0.0,46367.0
2014,2,19,86,CFE_G14_VX.csv,11/25/2013,G (Feb 14),16.44,16.5,16.2,16.26,16.3,-0.15,14109.0,0.0,48570.0
2014,2,19,85,CFE_G14_VX.csv,11/26/2013,G (Feb 14),16.25,16.37,16.05,16.26,16.3,0.0,14856.0,0.0,49601.0
2014,2,19,84,CFE_G14_VX.csv,11/27/2013,G (Feb 14),16.22,16.3,16.2,16.26,16.3,0.0,9395.0,0.0,49542.0
2014,2,19,82,CFE_G14_VX.csv,11/29/2013,G (Feb 14),16.25,16.35,16.15,16.31,16.35,0.05,5152.0,0.0,50345.0
2014,2,19,79,CFE_G14_VX.csv,12/02/2013,G (Feb 14),16.25,16.33,16.1,16.26,16.3,-0.05,17361.0,0.0,51846.0
2014,2,19,78,CFE_G14_VX.csv,12/03/2013,G (Feb 14),16.29,16.65,16.2,16.45,16.5,0.2,22031.0,0.0,53418.0
2014,2,19,77,CFE_G14_VX.csv,12/04/2013,G (Feb 14),16.49,16.81,16.35,16.4,16.45,-0.05,18588.0,0.0,56688.0
2014,2,19,76,CFE_G14_VX.csv,12/05/2013,G (Feb 14),16.4,16.55,16.25,16.42,16.45,0.0,16950.0,0.0,58369.0
2014,2,19,75,CFE_G14_VX.csv,12/06/2013,G (Feb 14),16.43,16.45,15.88,15.99,16.05,-0.4,18664.0,0.0,60443.0
2014,2,19,72,CFE_G14_VX.csv,12/09/2013,G (Feb 14),15.95,16.0,15.73,15.75,15.8,-0.25,14131.0,0.0,62341.0
2014,2,19,71,CFE_G14_VX.csv,12/10/2013,G (Feb 14),15.8,15.96,15.75,15.85,15.9,0.1,14525.0,0.0,63700.0
2014,2,19,70,CFE_G14_VX.csv,12/11/2013,G (Feb 14),15.9,16.45,15.75,16.36,16.4,0.5,21590.0,0.0,66033.0
2014,2,19,69,CFE_G14_VX.csv,12/12/2013,G (Feb 14),16.35,16.52,16.07,16.43,16.45,0.05,34283.0,0.0,72689.0
2014,2,19,68,CFE_G14_VX.csv,12/13/2013,G (Feb 14),16.45,16.56,16.2,16.45,16.5,0.05,20493.0,0.0,74297.0
2014,2,19,65,CFE_G14_VX.csv,12/16/2013,G (Feb 14),16.5,16.6,16.18,16.56,16.6,0.1,26021.0,0.0,75627.0
2014,2,19,64,CFE_G14_VX.csv,12/17/2013,G (Feb 14),16.53,16.65,16.2,16.35,16.4,-0.2,21337.0,0.0,78358.0
2014,2,19,63,CFE_G14_VX.csv,12/18/2013,G (Feb 14),16.4,16.42,15.3,15.54,15.55,-0.85,62795.0,0.0,82009.0
2014,2,19,62,CFE_G14_VX.csv,12/19/2013,G (Feb 14),15.55,15.65,15.35,15.58,15.6,0.05,31072.0,0.0,82957.0
2014,2,19,61,CFE_G14_VX.csv,12/20/2013,G (Feb 14),15.59,15.6,15.35,15.43,15.45,-0.15,27138.0,0.0,80036.0
2014,2,19,58,CFE_G14_VX.csv,12/23/2013,G (Feb 14),15.37,15.5,14.95,14.99,15.0,-0.45,20406.0,44.0,78969.0
2014,2,19,57,CFE_G14_VX.csv,12/24/2013,G (Feb 14),15.0,15.03,14.55,14.58,14.6,-0.4,19687.0,424.0,79318.0
2014,2,19,55,CFE_G14_VX.csv,12/26/2013,G (Feb 14),14.6,14.7,14.43,14.48,14.5,-0.1,33268.0,188.0,83140.0
2014,2,19,54,CFE_G14_VX.csv,12/27/2013,G (Feb 14),14.5,14.75,14.42,14.63,14.65,0.15,31025.0,177.0,84845.0
2014,2,19,51,CFE_G14_VX.csv,12/30/2013,G (Feb 14),14.7,14.95,14.63,14.83,14.85,0.2,23548.0,0.0,84632.0
2014,2,19,50,CFE_G14_VX.csv,12/31/2013,G (Feb 14),14.8,14.97,14.65,14.73,14.75,-0.1,29177.0,384.0,87802.0
2014,2,19,48,CFE_G14_VX.csv,01/02/2014,G (Feb 14),14.85,15.13,14.8,15.03,15.05,0.3,40455.0,0.0,90840.0
2014,2,19,47,CFE_G14_VX.csv,01/03/2014,G (Feb 14),15.0,15.09,14.75,14.87,14.9,-0.15,34725.0,0.0,91565.0
2014,2,19,44,CFE_G14_VX.csv,01/06/2014,G (Feb 14),14.91,14.92,14.5,14.72,14.75,-0.15,35608.0,0.0,95276.0
2014,2,19,43,CFE_G14_VX.csv,01/07/2014,G (Feb 14),14.7,14.75,14.4,14.43,14.45,-0.3,42440.0,654.0,103905.0
2014,2,19,42,CFE_G14_VX.csv,01/08/2014,G (Feb 14),14.4,14.57,14.39,14.43,14.45,0.0,35003.0,0.0,108079.0
2014,2,19,41,CFE_G14_VX.csv,01/09/2014,G (Feb 14),14.46,14.6,14.35,14.53,14.55,0.1,48795.0,0.0,117031.0
2014,2,19,40,CFE_G14_VX.csv,01/10/2014,G (Feb 14),14.59,14.63,14.2,14.28,14.3,-0.25,47858.0,0.0,125088.0
2014,2,19,37,CFE_G14_VX.csv,01/13/2014,G (Feb 14),14.25,14.9,14.1,14.52,14.55,0.25,83777.0,0.0,136252.0
2014,2,19,36,CFE_G14_VX.csv,01/14/2014,G (Feb 14),14.55,14.65,14.05,14.09,14.1,-0.45,66971.0,721.0,147936.0
2014,2,19,35,CFE_G14_VX.csv,01/15/2014,G (Feb 14),14.1,14.38,14.0,14.13,14.15,0.05,52719.0,954.0,155273.0
2014,2,19,34,CFE_G14_VX.csv,01/16/2014,G (Feb 14),14.13,14.42,14.1,14.28,14.3,0.15,56422.0,0.0,164518.0
2014,2,19,33,CFE_G14_VX.csv,01/17/2014,G (Feb 14),14.3,14.4,14.05,14.24,14.25,-0.05,63416.0,0.0,176571.0
2014,2,19,29,CFE_G14_VX.csv,01/21/2014,G (Feb 14),14.2,14.35,14.0,14.06,14.1,-0.15,67433.0,1514.0,190620.0
2014,2,19,28,CFE_G14_VX.csv,01/22/2014,G (Feb 14),14.1,14.2,13.8,13.82,13.85,-0.25,66676.0,1376.0,180961.0
2014,2,19,27,CFE_G14_VX.csv,01/23/2014,G (Feb 14),13.8,14.65,13.8,14.17,14.2,0.35,97516.0,0.0,181476.0
2014,2,19,26,CFE_G14_VX.csv,01/24/2014,G (Feb 14),14.2,16.21,14.15,16.21,16.2,2.0,178240.0,1534.0,185085.0
2014,2,19,23,CFE_G14_VX.csv,01/27/2014,G (Feb 14),15.95,16.95,15.05,16.09,16.1,-0.1,206830.0,2166.0,174190.0
2014,2,19,22,CFE_G14_VX.csv,01/28/2014,G (Feb 14),16.1,16.25,14.95,15.19,15.2,-0.9,119681.0,2255.0,162833.0
2014,2,19,21,CFE_G14_VX.csv,01/29/2014,G (Feb 14),15.15,16.55,14.74,16.4,16.4,1.2,181261.0,5678.0,166226.0
2014,2,19,20,CFE_G14_VX.csv,01/30/2014,G (Feb 14),16.3,16.65,15.47,16.65,16.65,0.25,120176.0,4100.0,158798.0
2014,2,19,19,CFE_G14_VX.csv,01/31/2014,G (Feb 14),16.5,18.0,16.4,17.58,17.6,0.95,165946.0,5407.0,153543.0
2014,2,19,16,CFE_G14_VX.csv,02/03/2014,G (Feb 14),17.55,19.2,17.2,19.17,19.2,1.6,168419.0,4633.0,147098.0
2014,2,19,15,CFE_G14_VX.csv,02/04/2014,G (Feb 14),19.15,19.2,17.9,18.63,18.65,-0.55,125382.0,0.0,133621.0
2014,2,19,14,CFE_G14_VX.csv,02/05/2014,G (Feb 14),18.55,19.65,18.35,19.1,19.15,0.5,127714.0,2712.0,125712.0
2014,2,19,13,CFE_G14_VX.csv,02/06/2014,G (Feb 14),19.15,19.2,16.7,16.99,17.0,-2.15,103184.0,0.0,118061.0
2014,2,19,12,CFE_G14_VX.csv,02/07/2014,G (Feb 14),16.95,17.27,15.15,15.47,15.5,-1.5,106536.0,0.0,112739.0
2014,2,19,9,CFE_G14_VX.csv,02/10/2014,G (Feb 14),15.5,15.85,15.3,15.63,15.65,0.15,69590.0,1000.0,105463.0
2014,2,19,8,CFE_G14_VX.csv,02/11/2014,G (Feb 14),15.5,15.58,14.7,15.01,15.05,-0.6,79382.0,2314.0,90642.0
2014,2,19,7,CFE_G14_VX.csv,02/12/2014,G (Feb 14),15.0,15.06,14.5,14.53,14.55,-0.5,59160.0,692.0,83715.0
2014,2,19,6,CFE_G14_VX.csv,02/13/2014,G (Feb 14),14.6,15.2,14.5,14.59,14.6,0.05,67375.0,323.0,72944.0
2014,2,19,5,CFE_G14_VX.csv,02/14/2014,G (Feb 14),14.6,14.65,14.16,14.17,14.2,-0.4,46334.0,343.0,59162.0
2014,2,19,1,CFE_G14_VX.csv,02/18/2014,G (Feb 14),14.25,14.55,14.1,14.22,14.25,0.05,53053.0,153.0,46380.0
2014,2,19,0,CFE_G14_VX.csv,02/19/2014,G (Feb 14),0.0,0.0,0.0,0.0,15.47,1.22,0.0,0.0,41018.0
2014,3,19,261,CFE_H14_VX.csv,07/01/2013,H (Mar 14),22.4,22.4,22.1,22.4,21.95,21.95,2.0,0.0,2.0
2014,3,19,260,CFE_H14_VX.csv,07/02/2013,H (Mar 14),22.0,22.3,22.0,22.3,22.3,0.35,26.0,0.0,21.0
2014,3,19,259,CFE_H14_VX.csv,07/03/2013,H (Mar 14),22.27,22.4,22.18,22.25,22.2,-0.1,25.0,0.0,33.0
2014,3,19,257,CFE_H14_VX.csv,07/05/2013,H (Mar 14),22.0,22.15,21.78,21.82,21.85,-0.35,39.0,0.0,68.0
2014,3,19,254,CFE_H14_VX.csv,07/08/2013,H (Mar 14),21.65,21.7,21.3,21.4,21.35,-0.5,11.0,0.0,73.0
2014,3,19,253,CFE_H14_VX.csv,07/09/2013,H (Mar 14),21.15,21.15,20.95,21.13,21.15,-0.2,177.0,0.0,194.0
2014,3,19,252,CFE_H14_VX.csv,07/10/2013,H (Mar 14),21.05,21.05,20.85,20.87,20.9,-0.25,8.0,0.0,192.0
2014,3,19,251,CFE_H14_VX.csv,07/11/2013,H (Mar 14),20.7,20.79,20.4,20.63,20.7,-0.2,72.0,0.0,222.0
2014,3,19,250,CFE_H14_VX.csv,07/12/2013,H (Mar 14),20.7,20.8,20.55,20.75,20.8,0.1,66.0,0.0,185.0
2014,3,19,247,CFE_H14_VX.csv,07/15/2013,H (Mar 14),20.65,20.65,20.35,20.48,20.5,-0.3,17.0,0.0,190.0
2014,3,19,246,CFE_H14_VX.csv,07/16/2013,H (Mar 14),20.4,20.85,20.38,20.82,20.85,0.35,93.0,0.0,170.0
2014,3,19,245,CFE_H14_VX.csv,07/17/2013,H (Mar 14),20.7,20.71,20.5,20.5,20.5,-0.35,67.0,0.0,188.0
2014,3,19,244,CFE_H14_VX.csv,07/18/2013,H (Mar 14),20.45,20.55,20.25,20.48,20.5,0.0,109.0,0.0,234.0
2014,3,19,243,CFE_H14_VX.csv,07/19/2013,H (Mar 14),20.5,20.55,20.4,20.4,20.4,-0.1,251.0,0.0,378.0
2014,3,19,240,CFE_H14_VX.csv,07/22/2013,H (Mar 14),20.65,20.65,20.15,20.24,20.25,-0.15,412.0,0.0,791.0
2014,3,19,239,CFE_H14_VX.csv,07/23/2013,H (Mar 14),20.2,20.3,20.04,20.06,20.1,-0.15,159.0,0.0,631.0
2014,3,19,238,CFE_H14_VX.csv,07/24/2013,H (Mar 14),20.05,20.25,20.0,20.03,20.05,-0.05,366.0,0.0,725.0
2014,3,19,237,CFE_H14_VX.csv,07/25/2013,H (Mar 14),20.1,20.25,19.85,19.85,19.9,-0.15,866.0,0.0,1112.0
2014,3,19,236,CFE_H14_VX.csv,07/26/2013,H (Mar 14),19.95,20.11,19.78,19.78,19.8,-0.1,187.0,0.0,1155.0
2014,3,19,233,CFE_H14_VX.csv,07/29/2013,H (Mar 14),19.9,19.97,19.8,19.8,19.8,0.0,224.0,0.0,1204.0
2014,3,19,232,CFE_H14_VX.csv,07/30/2013,H (Mar 14),19.7,19.83,19.57,19.6,19.65,-0.15,379.0,0.0,1339.0
2014,3,19,231,CFE_H14_VX.csv,07/31/2013,H (Mar 14),19.6,19.61,19.25,19.25,19.3,-0.35,377.0,0.0,1335.0
2014,3,19,230,CFE_H14_VX.csv,08/01/2013,H (Mar 14),19.1,19.16,18.98,19.05,19.05,-0.25,342.0,0.0,1473.0
2014,3,19,229,CFE_H14_VX.csv,08/02/2013,H (Mar 14),19.05,19.1,18.85,18.85,18.9,-0.15,288.0,0.0,1532.0
2014,3,19,226,CFE_H14_VX.csv,08/05/2013,H (Mar 14),18.9,18.9,18.6,18.63,18.65,-0.25,1085.0,0.0,2244.0
